latitude,longitude,depth,mag,place
11.7006,92.3479,30.39,4.7,"40 km W of Bamboo Flat, India"
30.3228,94.9657,33.4,4.1,"206 km NNE of Shi Yomi, India"
30.2889,95.0443,35.64,4.5,"205 km NNE of Shi Yomi, India"
30.3779,94.8784,10.49,4.9,"210 km NNE of Shi Yomi, India"
13.1078,92.4848,30.23,4.2,"157 km N of Bamboo Flat, India"
30.3325,94.8379,32.15,4.9,"204 km NNE of Shi Yomi, India"
30.3434,94.8889,10.0,4.7,"207 km NNE of Shi Yomi, India"
30.3416,94.8353,33.88,4.7,"205 km NNE of Shi Yomi, India"
24.0249,93.694,59.71,4.2,"34 km S of Chur?ch?ndpur, India"
30.3099,95.047,40.39,4.1,"207 km NNE of Shi Yomi, India"
30.3218,94.9308,33.65,4.9,"205 km NNE of Shi Yomi, India"
30.4476,79.1538,10.0,4.4,"24 km NE of Rudrapray?g, India"
30.3823,94.944,35.94,4.1,"212 km NNE of Shi Yomi, India"
26.4644,96.5118,101.35,4.5,"41 km NW of Sarupathar, India"
26.6628,90.5991,19.67,4.3,"20 km N of Bongaigaon, India"
27.4318,94.1447,14.66,4.1,"22 km N of North Lakhimpur, India"
34.6941,74.1123,63.07,4.2,"55 km NW of Sopur, India"
24.7918,95.3332,131.72,4.4,"128 km SE of Phek, India"
12.9416,93.2393,48.47,4.5,"148 km NNE of Bamboo Flat, India"
11.4867,94.9322,10.0,4.8,"239 km E of Port Blair, India"
13.1543,93.2895,50.79,4.8,"172 km NNE of Bamboo Flat, India"
11.1788,94.7854,45.33,4.5,"228 km ESE of Port Blair, India"
26.0436,90.7596,42.34,4.0,"19 km SE of Go?lp?ra, India"
9.7304,93.3507,58.68,4.3,"224 km SSE of Port Blair, India"
26.2683,95.7989,114.83,4.3,"86 km SSE of Khonsa, India"
27.3256,84.6635,10.0,4.0,"38 km ENE of R?mnagar, India"
24.2488,93.9733,64.58,4.3,"27 km S of Kakching, India"
22.1323,93.2059,53.29,4.5,"46 km SSE of Saiha, India"
34.1771,73.7435,32.32,4.3,"30 km WNW of Uri, India"
8.4736,93.4951,58.52,4.5,"Nicobar Islands, India region"
13.6955,92.8907,32.32,4.5,"221 km N of Bamboo Flat, India"
12.5837,95.1783,18.77,4.4,"283 km ENE of Port Blair, India"
26.2401,94.7996,10.0,4.8,"3 km SW of Tuensang, India"
13.8314,93.0926,64.87,4.2,"239 km N of Bamboo Flat, India"
12.2983,94.9874,34.43,4.9,"253 km ENE of Port Blair, India"
10.6798,93.2625,101.08,4.2,"122 km SSE of Port Blair, India"
26.7924,92.7714,35.0,4.8,"11 km ESE of Rang?p?ra, India"
10.8469,93.8077,138.56,4.1,"147 km SE of Port Blair, India"
13.7526,93.8242,35.0,4.3,"256 km NNE of Bamboo Flat, India"
10.5197,93.3413,104.21,4.6,"142 km SSE of Port Blair, India"
30.3521,79.5107,10.0,4.9,"11 km SE of P?palkoti, India"
9.891,93.3838,89.84,4.9,"208 km SSE of Port Blair, India"
13.474,91.9212,29.3,4.3,"214 km NNW of Bamboo Flat, India"
24.3192,94.6817,98.9,4.3,"69 km ESE of W?ngjing, India"
9.9915,93.4516,88.33,4.1,"200 km SSE of Port Blair, India"
35.6511,76.82,39.2,4.1,"80 km N of Thang, India"
35.6466,76.799,10.0,4.5,"79 km N of Thang, India"
9.6585,90.326,29.47,4.4,"Nicobar Islands, India region"
25.7707,95.1743,94.12,4.4,"65 km SSE of Tuensang, India"
10.8233,92.0612,29.72,4.5,"119 km SW of Port Blair, India"
26.5563,96.7339,56.84,4.0,"39 km N of Sarupathar, India"
25.1347,95.3089,35.0,4.0,"100 km SE of Phek, India"
31.3449,80.3877,32.72,4.2,"117 km NE of Josh?math, India"
31.215,80.3855,29.91,4.1,"107 km NE of Josh?math, India"
23.7765,93.7186,54.61,4.4,"61 km S of Chur?ch?ndpur, India"
23.9982,93.923,65.84,4.8,"45 km SE of Chur?ch?ndpur, India"
13.2332,92.3474,20.15,5.1,"174 km NNW of Bamboo Flat, India"
10.1025,92.9256,43.86,4.7,"174 km S of Port Blair, India"
8.8706,92.3705,30.62,4.1,"Nicobar Islands, India region"
12.5865,95.2811,10.0,4.2,"294 km ENE of Port Blair, India"
12.3316,92.7859,29.61,4.4,"70 km N of Bamboo Flat, India"
25.0231,95.1923,120.19,4.7,"99 km SE of Phek, India"
12.4886,92.8765,33.17,4.2,"88 km NNE of Bamboo Flat, India"
12.8591,93.048,35.0,4.0,"Andaman Islands, India region"
22.6215,92.6144,50.37,4.3,"32 km SSW of Lunglei, India"
10.9378,93.5415,123.96,4.6,"118 km SE of Port Blair, India"
24.257,93.6863,61.69,4.2,"8 km S of Chur?ch?ndpur, India"
21.9688,93.3698,57.44,4.5,"70 km SE of Saiha, India"
26.2946,91.6204,45.02,4.0,"10 km ENE of H?jo, India"
22.4184,93.0824,48.25,4.4,"13 km SE of Saiha, India"
24.405,94.5261,79.9,4.7,"51 km ESE of W?ngjing, India"
24.401,94.5466,84.1,4.2,"53 km ESE of W?ngjing, India"
11.8283,93.5972,126.47,4.5,"94 km E of Port Blair, India"
30.6685,80.0267,10.0,4.1,western Xizang-India border region
26.886,92.6206,53.1,4.6,"7 km NW of Rang?p?ra, India"
11.1086,93.6105,128.58,4.6,"112 km ESE of Port Blair, India"
12.5135,92.7957,43.76,5.3,"90 km N of Bamboo Flat, India"
34.4008,79.0039,36.66,4.3,"133 km E of Leh, India"
23.5043,93.5255,67.72,4.6,"42 km ENE of Khawhai, India"
23.4809,93.4722,63.57,4.1,"36 km ENE of Khawhai, India"
32.9378,76.059,60.82,4.3,"32 km E of Bhadarw?h, India"
35.359,77.1167,35.0,4.4,"56 km NNE of Thang, India"
24.8093,95.2728,129.63,4.4,"122 km SE of Phek, India"
24.8744,94.866,87.48,4.8,"85 km ENE of Yairipok, India"
27.8491,91.8364,10.0,4.3,"31 km NNW of Tawang, India"
23.9814,93.9631,69.37,4.6,"49 km SE of Chur?ch?ndpur, India"
34.3887,79.2005,35.0,4.5,"150 km E of Leh, India"
34.3271,79.1521,45.27,4.0,"145 km E of Leh, India"
14.0353,93.0968,32.52,4.4,"261 km N of Bamboo Flat, India"
10.8841,92.7316,49.34,4.0,"86 km S of Port Blair, India"
14.2611,93.1258,35.18,4.6,"286 km N of Bamboo Flat, India"
10.5141,92.0977,30.65,4.3,"145 km SSW of Port Blair, India"
14.0956,93.1949,40.58,4.3,"270 km N of Bamboo Flat, India"
34.2939,73.9193,26.73,4.7,"26 km NNW of Uri, India"
24.5258,94.7457,90.15,4.3,"69 km E of W?ngjing, India"
27.737,92.9356,51.18,4.1,"72 km NE of Bomdila, India"
8.5661,92.5561,39.08,5.0,"Nicobar Islands, India region"
25.6524,89.9947,15.0,4.1,"18 km NE of Mank?char, India"
10.6033,91.7456,27.11,4.0,"160 km SW of Port Blair, India"
22.1989,93.244,10.0,5.4,"42 km SE of Saiha, India"
14.2877,92.8678,27.77,4.6,"286 km N of Bamboo Flat, India"
8.1279,91.7162,28.11,4.4,"Nicobar Islands, India region"
8.0733,91.8412,32.79,4.3,"Nicobar Islands, India region"
8.2661,91.8534,29.61,4.6,"Nicobar Islands, India region"
14.3762,93.1925,37.18,4.6,"Andaman Islands, India region"
8.4186,93.4851,88.46,4.7,"Nicobar Islands, India region"
32.3289,76.4266,10.0,4.9,"15 km NE of Dharamsala, India"
27.5614,92.5625,38.3,4.1,"Arunachal Pradesh, India"
24.593,94.5693,91.24,5.0,"51 km E of W?ngjing, India"
9.2284,93.5937,105.45,4.9,"285 km SSE of Port Blair, India"
10.5702,91.7169,29.52,4.4,"165 km SW of Port Blair, India"
12.5912,95.3368,21.33,4.3,"299 km ENE of Port Blair, India"
11.8708,93.6433,129.36,4.7,"100 km ENE of Port Blair, India"
12.5741,95.5532,21.24,4.0,"Andaman Islands, India region"
11.9976,95.1248,10.0,4.6,"261 km E of Port Blair, India"
12.4019,95.5705,10.0,4.6,"Andaman Islands, India region"
24.3849,94.7039,85.67,4.7,"68 km ESE of W?ngjing, India"
12.0898,95.6271,25.63,4.1,"Andaman Islands, India region"
12.3436,95.0439,26.23,5.1,"261 km ENE of Port Blair, India"
12.4743,95.2033,10.0,4.9,"282 km ENE of Port Blair, India"
12.4404,95.3165,10.0,4.6,"292 km ENE of Port Blair, India"
14.3603,93.0904,12.0,5.3,"297 km N of Bamboo Flat, India"
33.1264,76.3749,17.03,4.0,"60 km ESE of Kishtw?r, India"
26.2364,89.5355,14.91,4.0,"13 km SE of Koch Bih?r, India"
30.2451,80.3384,35.0,4.0,western Xizang-India border region
25.0114,94.1629,69.7,4.3,"31 km NE of Imph?l, India"
11.6352,93.4306,37.53,4.4,"74 km E of Port Blair, India"
8.9101,93.7767,43.21,4.2,"Nicobar Islands, India region"
24.7211,95.1007,101.17,4.3,"105 km E of W?ngjing, India"
32.3316,76.4467,33.51,4.2,"17 km NE of Dharamsala, India"
10.3833,93.925,73.8,4.4,"191 km SE of Port Blair, India"
26.8748,92.5167,10.0,4.3,"15 km WNW of Rang?p?ra, India"
33.292,75.5807,42.74,5.0,"16 km N of Doda, India"
10.9021,91.8209,27.97,4.0,"131 km SW of Port Blair, India"
24.1878,91.5293,31.79,4.1,"13 km NNW of Khowai, India"
26.5567,90.227,10.0,4.0,"17 km NNW of Kokrajhar, India"
24.2536,94.4977,85.55,4.6,"57 km SE of W?ngjing, India"
25.2405,95.1224,97.0,4.4,"78 km SE of Phek, India"
12.1894,95.2604,28.78,4.5,"279 km ENE of Port Blair, India"
13.4908,93.505,51.61,4.3,"215 km NNE of Bamboo Flat, India"
13.6122,92.937,28.8,4.1,"212 km N of Bamboo Flat, India"
34.1021,76.2379,34.0,4.1,"51 km SSE of Kargil, India"
11.0186,93.4677,148.61,4.2,"106 km SE of Port Blair, India"
12.2036,93.1363,68.97,4.8,"72 km NE of Bamboo Flat, India"
23.0504,93.1676,41.45,4.2,"13 km SE of North Vanlaiphai, India"
26.2313,92.9947,41.23,4.4,"28 km NNE of Hoj?i, India"
12.6077,95.2356,10.0,4.1,"290 km ENE of Port Blair, India"
26.4089,95.8483,97.33,4.1,"72 km SSE of Khonsa, India"
25.9277,96.7983,50.45,4.1,"30 km S of Sarupathar, India"
13.8067,92.8859,32.1,4.6,"233 km N of Bamboo Flat, India"
24.1764,94.2542,60.59,4.0,"45 km SE of Kakching, India"
13.9102,94.0153,34.2,4.4,"282 km NNE of Bamboo Flat, India"
12.8824,95.5253,35.0,4.2,"Andaman Islands, India region"
23.8952,93.8661,63.44,4.3,"52 km SSE of Chur?ch?ndpur, India"
13.6975,92.9178,35.0,4.8,"222 km N of Bamboo Flat, India"
34.452,80.1638,36.09,4.4,"239 km E of Leh, India"
11.0427,91.8594,29.74,4.6,"118 km SW of Bamboo Flat, India"
23.7432,91.3541,37.8,3.9,"10 km S of R?n?r B?z?r, India"
24.4736,93.7131,59.51,4.4,"7 km WSW of Moir?ng, India"
30.0104,76.1747,16.02,4.6,"18 km ESE of Dirba, India"
13.8225,92.8729,26.97,4.4,"235 km N of Bamboo Flat, India"
11.4883,93.5434,139.49,4.2,"89 km ESE of Port Blair, India"
8.7287,92.067,30.02,4.0,"Nicobar Islands, India region"
11.8466,94.8755,61.21,4.5,"232 km E of Port Blair, India"
11.9395,95.1092,36.09,4.1,"259 km E of Port Blair, India"
27.4652,96.9988,47.88,4.5,"80 km SSE of Hayuliang, India"
14.2125,93.228,39.11,4.3,"283 km NNE of Bamboo Flat, India"
34.2849,79.7826,43.74,4.2,"203 km E of Leh, India"
22.1231,92.7127,32.08,4.1,"49 km SW of Saiha, India"
8.8629,93.6522,10.0,4.4,"Nicobar Islands, India region"
28.2474,93.3721,15.05,4.1,"85 km NNW of Ziro, India"
24.1788,93.1207,38.13,4.2,"27 km NE of Darlawn, India"
10.9511,91.8813,28.0,4.3,"123 km SW of Port Blair, India"
14.3321,93.0763,41.49,4.9,"293 km N of Bamboo Flat, India"
35.4921,76.9208,69.06,4.0,"63 km N of Thang, India"
9.6129,92.9987,34.98,4.9,"228 km S of Port Blair, India"
11.4417,93.7452,154.3,4.6,"111 km ESE of Port Blair, India"
32.8918,78.6622,41.12,4.3,"156 km ENE of Man?li, India"
26.5885,89.5628,13.6,4.7,"12 km NNE of Al?pur Du?r, India"
13.8291,92.9508,32.44,4.7,"236 km N of Bamboo Flat, India"
28.8721,95.8701,35.15,5.0,"103 km NNE of P?sigh?t, India"
26.2586,96.153,89.8,4.5,"65 km W of Sarupathar, India"
35.3399,77.1125,58.79,4.3,"54 km NNE of Thang, India"
34.5371,77.7468,30.76,4.2,"43 km NNE of Leh, India"
24.4844,94.6661,88.79,4.4,"62 km E of W?ngjing, India"
35.3447,77.1001,56.73,4.0,"54 km NNE of Thang, India"
31.726,76.1301,41.11,4.4,"9 km NE of Gagret, India"
14.1439,93.0686,35.0,4.4,"273 km N of Bamboo Flat, India"
26.3701,93.5345,46.84,4.8,"30 km SSW of Bok?kh?t, India"
26.4118,93.6451,34.32,5.4,"24 km SSW of Num?ligarh, India"
14.2853,93.1914,41.67,4.8,"290 km N of Bamboo Flat, India"
9.8456,92.7587,45.27,4.4,"201 km S of Port Blair, India"
8.5861,93.4763,36.19,4.5,"Nicobar Islands, India region"
25.2388,95.5348,44.81,4.0,"114 km ESE of Phek, India"
14.3674,93.0966,10.0,4.2,"297 km N of Bamboo Flat, India"
33.1049,75.9359,41.6,4.5,"24 km NE of Bhadarw?h, India"
14.3021,92.9677,30.17,4.2,"289 km N of Bamboo Flat, India"
14.2917,93.0654,23.0,5.4,"289 km N of Bamboo Flat, India"
35.3041,77.1447,51.38,4.2,"52 km NE of Thang, India"
35.3406,77.0837,48.7,5.4,"52 km NNE of Thang, India"
35.2895,76.9996,35.0,4.5,"44 km NNE of Thang, India"
14.0582,93.0065,31.88,4.2,"262 km N of Bamboo Flat, India"
10.6106,91.4722,10.0,4.6,"181 km SW of Bamboo Flat, India"
10.2984,92.2811,9.84,4.3,"159 km SSW of Port Blair, India"
9.7794,93.8132,35.0,4.6,"239 km SSE of Port Blair, India"
26.2602,92.9225,7.87,4.2,"29 km NNE of Hoj?i, India"
27.2898,88.4022,9.87,5.2,"11 km WNW of Singtam, India"
24.8368,94.7407,91.29,4.2,"72 km ENE of Yairipok, India"
23.8621,93.2795,55.92,4.6,"39 km ESE of Darlawn, India"
13.0868,93.2103,53.16,4.4,"162 km NNE of Bamboo Flat, India"
10.4984,92.3039,27.68,4.5,"137 km SSW of Port Blair, India"
27.1438,92.3593,10.0,4.5,"14 km SSW of Bomdila, India"
25.3564,95.0718,81.93,4.5,"66 km ESE of Phek, India"
33.2221,75.404,10.24,4.5,"14 km NE of Batoti, India"
9.3496,93.852,46.16,4.2,"283 km SSE of Port Blair, India"
8.5865,93.7843,66.29,4.3,"Nicobar Islands, India region"
33.2574,75.8656,10.0,4.2,"11 km SE of Kishtw?r, India"
28.7788,94.4454,29.91,4.5,"28 km NNE of Shi Yomi, India"
31.4785,76.2727,38.33,4.4,"1 km NNE of Una, India"
24.5651,94.7308,95.01,4.2,"67 km E of W?ngjing, India"
26.6379,92.5235,53.17,4.2,"8 km SSE of Dhekiajuli, India"
26.6306,92.5269,54.4,4.2,"9 km SSE of Dhekiajuli, India"
11.183,93.3084,62.42,4.6,"81 km SE of Port Blair, India"
11.0299,95.039,22.65,4.6,"259 km ESE of Port Blair, India"
25.5549,96.2594,57.67,4.3,"90 km SW of Sarupathar, India"
23.3104,88.4902,35.88,4.5,"9 km NE of Sh?ntipur, India"
33.3339,75.9342,50.45,4.1,"15 km E of Kishtw?r, India"
33.4569,76.0182,46.77,4.3,"28 km NE of Kishtw?r, India"
33.2967,75.9504,42.43,5.2,"17 km E of Kishtw?r, India"
33.2663,75.9377,14.12,5.0,"16 km ESE of Kishtw?r, India"
23.2863,70.4026,20.0,4.0,"6 km ESE of Bhach?u, India"
14.038,92.892,29.1,4.5,"259 km N of Bamboo Flat, India"
12.978,93.235,34.5,4.7,"152 km NNE of Bamboo Flat, India"
32.383,76.535,25.5,4.4,"27 km NE of Dharamsala, India"
26.267,90.7,48.2,4.1,"6 km SSE of Abhay?puri, India"
10.913,91.681,30.7,4.2,"142 km SW of Bamboo Flat, India"
29.094,95.935,26.4,4.2,"127 km NNW of Hayuliang, India"
32.85,78.327,36.9,4.0,"125 km ENE of Kyelang, India"
32.765,78.197,49.9,5.0,"111 km ENE of Man?li, India"
23.84,91.359,10.1,4.1,"0 km NW of R?n?r B?z?r, India"
25.937,93.412,48.9,4.1,"10 km N of Diphu, India"
10.623,93.507,109.7,4.8,"142 km SE of Port Blair, India"
9.379,91.246,30.5,5.3,"Nicobar Islands, India region"
10.549,91.699,24.2,4.6,"168 km SW of Port Blair, India"
32.907,76.286,43.3,4.0,"41 km NNE of Chamba, India"
32.672,76.601,41.1,4.9,"41 km WNW of Kyelang, India"
19.884,68.094,15.2,4.1,"250 km SW of Porbandar, India"
22.02,88.572,10.0,4.1,"22 km NE of Kultali, India"
8.385,92.298,43.9,4.0,"Nicobar Islands, India region"
33.087,75.709,48.0,4.7,"11 km N of Bhadarw?h, India"
33.101,75.727,61.7,4.7,"13 km N of Bhadarw?h, India"
33.121,75.735,35.7,4.3,"15 km N of Bhadarw?h, India"
13.898,93.068,30.7,4.1,"246 km N of Bamboo Flat, India"
13.817,92.914,30.1,4.3,"235 km N of Bamboo Flat, India"
13.151,92.244,32.6,4.4,"168 km NNW of Bamboo Flat, India"
12.887,93.333,62.7,4.5,"147 km NNE of Bamboo Flat, India"
33.121,75.827,15.8,4.3,"18 km NNE of Bhadarw?h, India"
32.964,75.69,10.0,4.2,"3 km SW of Bhadarw?h, India"
33.001,75.764,10.0,4.6,"4 km ENE of Bhadarw?h, India"
33.055,75.724,10.0,4.2,"8 km N of Bhadarw?h, India"
33.152,75.741,10.0,4.5,"18 km E of Doda, India"
27.513,92.644,28.3,4.4,"35 km NE of Bomdila, India"
27.608,92.992,28.9,4.1,"67 km NE of Bomdila, India"
27.333,87.853,47.1,4.2,"40 km W of Gyalshing, India"
13.912,93.101,34.4,4.2,"248 km N of Bamboo Flat, India"
33.249,76.663,42.2,4.0,"31 km SW of Padam, India"
28.887,95.15,39.5,5.2,"Arunachal Pradesh, India"
26.06,91.979,43.8,4.4,"19 km ESE of Dispur, India"
11.05,93.477,129.8,4.5,"104 km SE of Port Blair, India"
14.37,93.123,32.0,4.3,"298 km N of Bamboo Flat, India"
12.599,93.703,103.6,4.7,"146 km NE of Bamboo Flat, India"
24.677,92.222,38.7,5.2,"25 km SSW of Kar?mganj, India"
30.969,78.268,10.0,4.6,"18 km NNE of Barkot, India"
34.347,80.606,10.0,4.2,"279 km E of Leh, India"
34.247,80.424,16.6,4.9,"261 km E of Leh, India"
13.857,92.933,16.4,4.8,"239 km N of Bamboo Flat, India"
11.724,92.699,44.8,4.6,"3 km NW of Bamboo Flat, India"
13.975,93.088,46.3,4.6,"254 km N of Bamboo Flat, India"
34.214,80.306,37.8,4.0,"250 km E of Leh, India"
13.304,92.342,35.0,4.9,"182 km NNW of Bamboo Flat, India"
28.216,94.242,10.0,4.2,"37 km SSW of Shi Yomi, India"
24.886,94.002,73.8,4.4,"10 km NE of Imph?l, India"
27.651,76.116,10.0,3.9,"9 km SW of Kotputli, India"
22.96,70.302,10.0,4.1,"11 km SE of K?ndla, India"
25.019,95.094,105.1,4.2,"93 km SE of Phek, India"
27.22,88.2,25.0,4.7,"9 km SW of Gyalshing, India"
25.683,95.998,97.2,4.4,"99 km SW of Sarupathar, India"
30.9,78.422,23.4,4.4,"18 km N of Uttark?shi, India"
13.85,93.637,53.7,5.1,"257 km NNE of Bamboo Flat, India"
24.893,95.088,106.1,4.5,"104 km SE of Phek, India"
8.305,93.974,76.0,4.3,"Nicobar Islands, India region"
26.117,92.337,62.0,4.6,"14 km S of Morigaon, India"
13.643,92.925,21.1,4.4,"216 km N of Bamboo Flat, India"
28.858,94.39,10.0,4.0,"36 km N of Shi Yomi, India"
28.319,91.838,25.9,4.2,"82 km N of Tawang, India"
23.769,81.314,10.0,5.0,"12 km NW of Jaisinghnagar, India"
24.548,94.017,35.0,4.0,"6 km SW of W?ngjing, India"
26.064,96.368,52.6,4.2,"46 km WSW of Sarupathar, India"
31.832,78.444,10.0,4.9,"71 km ENE of Sar?han, India"
32.296,76.254,10.0,4.2,"10 km NW of Dharamsala, India"
33.498,75.963,35.0,4.1,"27 km NE of Kishtw?r, India"
26.913,92.939,37.8,4.5,"28 km ENE of Rang?p?ra, India"
26.953,92.994,35.0,4.6,"34 km ENE of Rang?p?ra, India"
26.879,92.818,36.8,5.2,"15 km ENE of Rang?p?ra, India"
32.471,76.632,10.0,4.8,"38 km WSW of Kyelang, India"
32.401,76.507,19.1,4.6,"26 km NE of Dharamsala, India"
27.33,88.642,42.2,4.6,"2 km E of Gangtok, India"
24.41,93.53,60.4,4.5,"16 km WNW of Chur?ch?ndpur, India"
10.433,93.423,55.0,4.6,"155 km SSE of Port Blair, India"
10.548,93.673,60.3,4.4,"159 km SE of Port Blair, India"
10.459,93.616,38.7,5.2,"163 km SE of Port Blair, India"
10.397,93.408,50.0,4.5,"157 km SSE of Port Blair, India"
10.358,93.475,35.0,4.2,"165 km SSE of Port Blair, India"
13.643,92.848,30.5,4.9,"215 km N of Bamboo Flat, India"
25.455,91.208,45.1,4.5,"8 km SW of Nongstoin, India"
10.21,92.802,57.6,5.2,"161 km S of Port Blair, India"
13.432,93.443,10.0,4.0,"207 km NNE of Bamboo Flat, India"
30.287,94.71,15.5,4.2,"197 km N of Shi Yomi, India"
30.401,94.986,10.0,4.4,"215 km NNE of Shi Yomi, India"
30.317,94.846,10.0,4.9,"203 km NNE of Shi Yomi, India"
35.712,77.535,81.2,4.3,"110 km NE of Thang, India"
13.942,93.077,37.9,4.5,"251 km N of Bamboo Flat, India"
30.335,94.855,24.4,4.9,"205 km NNE of Shi Yomi, India"
35.804,77.712,72.7,4.6,"128 km NE of Thang, India"
26.103,96.324,55.6,5.1,"49 km WSW of Sarupathar, India"
33.731,75.446,10.0,4.1,"27 km E of Anantnag, India"
9.16,93.67,75.1,4.0,"295 km SSE of Port Blair, India"
26.055,96.311,43.8,4.7,"52 km WSW of Sarupathar, India"
33.466,76.105,56.2,4.4,"35 km ENE of Kishtw?r, India"
23.054,93.074,47.6,4.4,"8 km S of North Vanlaiphai, India"
25.424,94.48,52.1,5.2,"26 km S of Phek, India"
35.539,76.531,65.4,4.1,"71 km NNW of Thang, India"
35.622,76.512,68.1,4.2,"81 km NNW of Thang, India"
28.638,96.393,43.1,4.7,"64 km NNW of Hayuliang, India"
23.647,70.252,28.6,5.0,"39 km NNW of Bhach?u, India"
28.728,76.685,10.0,4.1,"10 km WSW of Kheri S?mpla, India"
27.306,88.13,51.5,4.5,"12 km W of Gyalshing, India"
8.217,91.782,16.2,4.9,"Nicobar Islands, India region"
24.517,95.085,108.7,4.5,"103 km E of W?ngjing, India"
27.328,87.974,35.4,4.3,"28 km W of Gyalshing, India"
12.902,92.007,26.7,4.3,"153 km NNW of Bamboo Flat, India"
14.42,93.318,46.1,4.9,"Andaman Islands, India region"
26.175,92.889,43.3,5.4,"19 km N of Hoj?i, India"
27.403,95.395,45.9,4.4,"9 km ENE of Duli?gaon, India"
8.929,93.903,23.7,4.9,"Nicobar Islands, India region"
10.1,93.101,74.0,4.9,"177 km SSE of Port Blair, India"
8.88,93.821,10.0,4.9,"Nicobar Islands, India region"
26.252,92.274,35.0,4.2,"7 km W of Morigaon, India"
35.628,76.495,79.6,4.0,"82 km NNW of Thang, India"
10.037,93.633,29.0,4.7,"204 km SSE of Port Blair, India"
14.405,93.327,35.0,5.2,"Andaman Islands, India region"
8.657,93.879,10.0,4.3,"Nicobar Islands, India region"
11.61,92.482,10.0,4.3,"27 km WSW of Bamboo Flat, India"
8.826,93.882,22.9,5.1,"Nicobar Islands, India region"
9.11,93.35,10.0,4.0,"290 km SSE of Port Blair, India"
8.947,93.676,10.0,4.4,"Nicobar Islands, India region"
8.832,93.898,10.0,4.4,"Nicobar Islands, India region"
8.81,93.869,10.0,4.3,"Nicobar Islands, India region"
9.19,93.572,10.0,4.5,"288 km SSE of Port Blair, India"
8.982,94.117,10.0,4.1,"Nicobar Islands, India region"
8.971,94.048,10.0,4.5,"Nicobar Islands, India region"
8.897,93.918,10.0,4.2,"Nicobar Islands, India region"
8.952,93.963,10.0,4.3,"Nicobar Islands, India region"
8.945,93.906,11.6,5.3,"Nicobar Islands, India region"
8.802,93.902,4.2,4.5,"Nicobar Islands, India region"
8.855,93.931,15.3,4.8,"Nicobar Islands, India region"
8.84,93.84,21.3,4.5,"Nicobar Islands, India region"
9.032,93.987,10.0,4.6,"Nicobar Islands, India region"
10.398,92.952,82.5,4.3,"142 km S of Port Blair, India"
34.189,79.768,30.1,4.0,"201 km E of Leh, India"
17.247,73.601,10.0,4.4,"11 km ESE of M?khjan, India"
23.239,70.439,10.0,4.0,"11 km SE of Bhach?u, India"
25.244,94.983,85.1,4.5,"67 km SE of Phek, India"
26.087,87.777,28.8,5.0,"17 km W of Kishanganj, India"
10.161,91.865,35.0,4.3,"192 km SSW of Port Blair, India"
9.481,93.423,53.1,4.9,"252 km SSE of Port Blair, India"
29.434,94.873,35.0,4.7,"111 km NNE of Shi Yomi, India"
10.694,93.997,70.5,4.3,"173 km SE of Port Blair, India"
10.542,93.808,35.0,4.8,"170 km SE of Port Blair, India"
10.478,93.661,35.0,4.6,"165 km SE of Port Blair, India"
10.573,93.734,39.1,4.2,"162 km SE of Port Blair, India"
10.533,93.746,35.0,4.6,"166 km SE of Port Blair, India"
10.465,93.691,35.0,4.2,"168 km SE of Port Blair, India"
10.441,93.714,20.1,4.4,"171 km SE of Port Blair, India"
10.535,93.768,35.0,4.6,"167 km SE of Port Blair, India"
10.753,93.908,57.1,4.3,"162 km SE of Port Blair, India"
10.535,93.854,58.2,5.0,"174 km SE of Port Blair, India"
